,x,y,SPEED_MAX_GUST,MEAN_TEMPERATURE,STATION_NAME,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE,LOCAL_YEAR,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY,ID
698,-71.8236111111111,45.36888888888889,61.0,10.2,LENNOXVILLE,2023-05-13,17.4,3.1,2023,0.0,73.0,41.0,7024280.2023.5.13
699,-71.8236111111111,45.36888888888889,63.0,7.9,LENNOXVILLE,2023-05-14,14.7,1.1,2023,0.0,84.0,29.0,7024280.2023.5.14
700,-71.8236111111111,45.36888888888889,54.0,9.5,LENNOXVILLE,2023-05-15,17.5,1.5,2023,0.0,85.0,31.0,7024280.2023.5.15
701,-71.8236111111111,45.36888888888889,0.0,9.1,LENNOXVILLE,2023-05-16,14.3,4.0,2023,7.7,94.0,48.0,7024280.2023.5.16
702,-71.8236111111111,45.36888888888889,56.0,1.9,LENNOXVILLE,2023-05-17,6.2,-2.4,2023,0.4,84.0,45.0,7024280.2023.5.17
703,-71.8236111111111,45.36888888888889,42.0,5.1,LENNOXVILLE,2023-05-18,14.6,-4.3,2023,0.0,91.0,27.0,7024280.2023.5.18
704,-71.8236111111111,45.36888888888889,46.0,11.5,LENNOXVILLE,2023-05-19,23.6,-0.6,2023,1.0,92.0,32.0,7024280.2023.5.19
705,-71.8236111111111,45.36888888888889,45.0,17.9,LENNOXVILLE,2023-05-20,22.6,13.1,2023,0.5,96.0,36.0,7024280.2023.5.20
706,-71.8236111111111,45.36888888888889,53.0,13.1,LENNOXVILLE,2023-05-21,19.6,6.6,2023,2.3,96.0,46.0,7024280.2023.5.21
707,-71.8236111111111,45.36888888888889,0.0,9.1,LENNOXVILLE,2023-05-22,16.8,1.4,2023,0.0,93.0,26.0,7024280.2023.5.22
708,-71.8236111111111,45.36888888888889,33.0,11.5,LENNOXVILLE,2023-05-23,23.7,-0.7,2023,0.0,96.0,31.0,7024280.2023.5.23
709,-71.8236111111111,45.36888888888889,31.0,10.8,LENNOXVILLE,2023-05-24,15.2,6.5,2023,6.0,96.0,70.0,7024280.2023.5.24
710,-71.8236111111111,45.36888888888889,37.0,9.6,LENNOXVILLE,2023-05-25,15.6,3.5,2023,0.0,92.0,28.0,7024280.2023.5.25
711,-71.8236111111111,45.36888888888889,36.0,9.9,LENNOXVILLE,2023-05-26,19.7,0.2,2023,0.0,98.0,29.0,7024280.2023.5.26
712,-71.8236111111111,45.36888888888889,35.0,15.5,LENNOXVILLE,2023-05-27,26.7,4.2,2023,0.0,92.0,21.0,7024280.2023.5.27
713,-71.8236111111111,45.36888888888889,42.0,20.1,LENNOXVILLE,2023-05-28,30.1,10.1,2023,0.0,82.0,19.0,7024280.2023.5.28
714,-71.8236111111111,45.36888888888889,0.0,14.7,LENNOXVILLE,2023-05-29,23.4,6.1,2023,0.0,82.0,22.0,7024280.2023.5.29
715,-71.8236111111111,45.36888888888889,0.0,16.4,LENNOXVILLE,2023-05-30,27.6,5.2,2023,0.0,92.0,35.0,7024280.2023.5.30
716,-71.8236111111111,45.36888888888889,0.0,19.9,LENNOXVILLE,2023-05-31,30.0,9.8,2023,0.0,93.0,24.0,7024280.2023.5.31
717,-71.8236111111111,45.36888888888889,34.0,22.2,LENNOXVILLE,2023-06-01,33.4,11.0,2023,0.0,92.0,24.0,7024280.2023.6.1
718,-71.8236111111111,45.36888888888889,48.0,21.4,LENNOXVILLE,2023-06-02,30.6,12.1,2023,0.0,94.0,37.0,7024280.2023.6.2
719,-71.8236111111111,45.36888888888889,46.0,11.9,LENNOXVILLE,2023-06-03,17.9,5.9,2023,0.0,82.0,38.0,7024280.2023.6.3
720,-71.8236111111111,45.36888888888889,42.0,10.6,LENNOXVILLE,2023-06-04,14.7,6.5,2023,0.0,87.0,60.0,7024280.2023.6.4
721,-71.8236111111111,45.36888888888889,34.0,14.0,LENNOXVILLE,2023-06-05,20.8,7.1,2023,0.0,96.0,41.0,7024280.2023.6.5
722,-71.8236111111111,45.36888888888889,43.0,11.8,LENNOXVILLE,2023-06-06,17.1,6.5,2023,1.6,98.0,53.0,7024280.2023.6.6
723,-71.8236111111111,45.36888888888889,33.0,11.0,LENNOXVILLE,2023-06-07,13.5,8.6,2023,4.2,95.0,66.0,7024280.2023.6.7
724,-71.8236111111111,45.36888888888889,0.0,11.4,LENNOXVILLE,2023-06-08,14.2,8.6,2023,6.9,99.0,82.0,7024280.2023.6.8
725,-71.8236111111111,45.36888888888889,0.0,12.9,LENNOXVILLE,2023-06-09,16.3,9.5,2023,4.1,100.0,64.0,7024280.2023.6.9
726,-71.8236111111111,45.36888888888889,0.0,14.4,LENNOXVILLE,2023-06-10,19.2,9.6,2023,0.7,100.0,59.0,7024280.2023.6.10
727,-71.8236111111111,45.36888888888889,0.0,17.7,LENNOXVILLE,2023-06-11,24.3,11.1,2023,0.0,97.0,41.0,7024280.2023.6.11
728,-71.8236111111111,45.36888888888889,0.0,19.2,LENNOXVILLE,2023-06-12,26.1,12.4,2023,0.0,96.0,45.0,7024280.2023.6.12
729,-71.8236111111111,45.36888888888889,33.0,18.3,LENNOXVILLE,2023-06-13,21.7,15.0,2023,13.8,96.0,72.0,7024280.2023.6.13
730,-71.8236111111111,45.36888888888889,0.0,19.1,LENNOXVILLE,2023-06-14,23.7,14.5,2023,5.2,100.0,48.0,7024280.2023.6.14
731,-71.8236111111111,45.36888888888889,39.0,18.8,LENNOXVILLE,2023-06-15,23.0,14.6,2023,0.3,100.0,62.0,7024280.2023.6.15
732,-71.8236111111111,45.36888888888889,0.0,17.7,LENNOXVILLE,2023-06-16,21.7,13.7,2023,11.0,100.0,69.0,7024280.2023.6.16
733,-71.8236111111111,45.36888888888889,34.0,15.1,LENNOXVILLE,2023-06-17,18.4,11.8,2023,13.6,100.0,84.0,7024280.2023.6.17
734,-71.8236111111111,45.36888888888889,0.0,11.8,LENNOXVILLE,2023-06-18,14.9,8.7,2023,0.2,98.0,75.0,7024280.2023.6.18
735,-71.8236111111111,45.36888888888889,0.0,14.0,LENNOXVILLE,2023-06-19,19.7,8.3,2023,0.0,99.0,59.0,7024280.2023.6.19
736,-71.8236111111111,45.36888888888889,0.0,16.4,LENNOXVILLE,2023-06-20,23.5,9.2,2023,0.0,100.0,48.0,7024280.2023.6.20
737,-71.8236111111111,45.36888888888889,0.0,17.4,LENNOXVILLE,2023-06-21,25.5,9.2,2023,0.0,98.0,45.0,7024280.2023.6.21
738,-71.8236111111111,45.36888888888889,0.0,19.2,LENNOXVILLE,2023-06-22,27.9,10.5,2023,0.0,97.0,43.0,7024280.2023.6.22
739,-71.8236111111111,45.36888888888889,0.0,20.1,LENNOXVILLE,2023-06-23,29.0,11.3,2023,0.0,98.0,31.0,7024280.2023.6.23
740,-71.8236111111111,45.36888888888889,31.0,20.8,LENNOXVILLE,2023-06-24,25.6,16.0,2023,53.2,100.0,77.0,7024280.2023.6.24
741,-71.8236111111111,45.36888888888889,0.0,22.1,LENNOXVILLE,2023-06-25,25.8,18.3,2023,0.0,100.0,67.0,7024280.2023.6.25
742,-71.8236111111111,45.36888888888889,41.0,22.6,LENNOXVILLE,2023-06-26,27.1,18.2,2023,1.5,99.0,67.0,7024280.2023.6.26
743,-71.8236111111111,45.36888888888889,0.0,21.3,LENNOXVILLE,2023-06-27,25.1,17.5,2023,21.7,99.0,71.0,7024280.2023.6.27
744,-71.8236111111111,45.36888888888889,32.0,20.2,LENNOXVILLE,2023-06-28,24.5,15.9,2023,13.7,99.0,70.0,7024280.2023.6.28
745,-71.8236111111111,45.36888888888889,0.0,18.1,LENNOXVILLE,2023-06-29,20.4,15.7,2023,0.0,99.0,84.0,7024280.2023.6.29
746,-71.8236111111111,45.36888888888889,0.0,20.9,LENNOXVILLE,2023-06-30,28.3,13.4,2023,0.0,100.0,48.0,7024280.2023.6.30
747,-71.8236111111111,45.36888888888889,32.0,22.2,LENNOXVILLE,2023-07-01,28.6,15.7,2023,2.9,99.0,48.0,7024280.2023.7.1
748,-71.8236111111111,45.36888888888889,0.0,19.5,LENNOXVILLE,2023-07-02,22.1,16.9,2023,32.0,99.0,79.0,7024280.2023.7.2
749,-71.8236111111111,45.36888888888889,0.0,21.5,LENNOXVILLE,2023-07-03,27.3,15.7,2023,0.0,100.0,63.0,7024280.2023.7.3
750,-71.8236111111111,45.36888888888889,0.0,22.6,LENNOXVILLE,2023-07-04,28.1,17.1,2023,0.0,100.0,59.0,7024280.2023.7.4
751,-71.8236111111111,45.36888888888889,0.0,23.2,LENNOXVILLE,2023-07-05,30.8,15.5,2023,0.0,100.0,52.0,7024280.2023.7.5
752,-71.8236111111111,45.36888888888889,0.0,24.7,LENNOXVILLE,2023-07-06,31.9,17.6,2023,0.0,99.0,49.0,7024280.2023.7.6
753,-71.8236111111111,45.36888888888889,59.0,23.4,LENNOXVILLE,2023-07-07,28.8,18.0,2023,30.7,100.0,65.0,7024280.2023.7.7
754,-71.8236111111111,45.36888888888889,0.0,24.0,LENNOXVILLE,2023-07-08,29.6,18.4,2023,0.0,100.0,55.0,7024280.2023.7.8
755,-71.8236111111111,45.36888888888889,0.0,23.7,LENNOXVILLE,2023-07-09,28.4,19.0,2023,5.4,99.0,56.0,7024280.2023.7.9
756,-71.8236111111111,45.36888888888889,0.0,20.2,LENNOXVILLE,2023-07-10,22.0,18.5,2023,61.4,100.0,93.0,7024280.2023.7.10
757,-71.8236111111111,45.36888888888889,0.0,21.2,LENNOXVILLE,2023-07-11,26.0,16.4,2023,4.3,100.0,62.0,7024280.2023.7.11
758,-71.8236111111111,45.36888888888889,32.0,19.7,LENNOXVILLE,2023-07-12,26.0,13.4,2023,0.0,100.0,47.0,7024280.2023.7.12
759,-71.8236111111111,45.36888888888889,48.0,20.3,LENNOXVILLE,2023-07-13,28.3,12.4,2023,3.6,100.0,54.0,7024280.2023.7.13
760,-71.8236111111111,45.36888888888889,0.0,22.1,LENNOXVILLE,2023-07-14,26.3,18.0,2023,6.2,99.0,53.0,7024280.2023.7.14
761,-71.8236111111111,45.36888888888889,0.0,22.8,LENNOXVILLE,2023-07-15,28.7,16.9,2023,0.0,100.0,54.0,7024280.2023.7.15
762,-71.8236111111111,45.36888888888889,0.0,22.1,LENNOXVILLE,2023-07-16,25.0,19.1,2023,36.1,100.0,88.0,7024280.2023.7.16
763,-71.8236111111111,45.36888888888889,33.0,22.7,LENNOXVILLE,2023-07-17,27.9,17.5,2023,0.0,100.0,54.0,7024280.2023.7.17
764,-71.8236111111111,45.36888888888889,58.0,22.1,LENNOXVILLE,2023-07-18,27.0,17.2,2023,19.9,100.0,64.0,7024280.2023.7.18
765,-71.8236111111111,45.36888888888889,34.0,20.3,LENNOXVILLE,2023-07-19,25.0,15.7,2023,0.0,100.0,49.0,7024280.2023.7.19
766,-71.8236111111111,45.36888888888889,0.0,0.0,LENNOXVILLE,2023-07-20,0.0,0.0,2023,0.0,0.0,0.0,7024280.2023.7.20
767,-71.8236111111111,45.36888888888889,49.0,19.0,LENNOXVILLE,2023-07-21,23.8,14.2,2023,28.0,97.0,63.0,7024280.2023.7.21
768,-71.8236111111111,45.36888888888889,34.0,17.5,LENNOXVILLE,2023-07-22,20.7,14.3,2023,3.9,98.0,78.0,7024280.2023.7.22
769,-71.8236111111111,45.36888888888889,0.0,20.0,LENNOXVILLE,2023-07-23,26.3,13.7,2023,0.0,96.0,41.0,7024280.2023.7.23
770,-71.8236111111111,45.36888888888889,35.0,20.7,LENNOXVILLE,2023-07-24,28.6,12.7,2023,0.0,97.0,47.0,7024280.2023.7.24
771,-71.8236111111111,45.36888888888889,0.0,21.6,LENNOXVILLE,2023-07-25,26.8,16.3,2023,0.0,97.0,52.0,7024280.2023.7.25
772,-71.8236111111111,45.36888888888889,35.0,22.5,LENNOXVILLE,2023-07-26,27.7,17.3,2023,0.0,97.0,48.0,7024280.2023.7.26
773,-71.8236111111111,45.36888888888889,0.0,20.6,LENNOXVILLE,2023-07-27,22.9,18.3,2023,8.2,98.0,87.0,7024280.2023.7.27
774,-71.8236111111111,45.36888888888889,38.0,23.6,LENNOXVILLE,2023-07-28,28.5,18.6,2023,0.3,97.0,58.0,7024280.2023.7.28
775,-71.8236111111111,45.36888888888889,0.0,15.8,LENNOXVILLE,2023-07-29,20.8,10.9,2023,4.6,99.0,61.0,7024280.2023.7.29
776,-71.8236111111111,45.36888888888889,0.0,16.4,LENNOXVILLE,2023-07-30,22.1,10.7,2023,2.5,98.0,50.0,7024280.2023.7.30
777,-71.8236111111111,45.36888888888889,38.0,16.2,LENNOXVILLE,2023-07-31,20.7,11.6,2023,1.1,98.0,64.0,7024280.2023.7.31
778,-71.8236111111111,45.36888888888889,33.0,14.7,LENNOXVILLE,2023-08-01,20.1,9.4,2023,0.0,98.0,45.0,7024280.2023.8.1
779,-71.8236111111111,45.36888888888889,0.0,14.7,LENNOXVILLE,2023-08-02,22.1,7.3,2023,0.0,98.0,39.0,7024280.2023.8.2
780,-71.8236111111111,45.36888888888889,70.0,15.9,LENNOXVILLE,2023-08-03,23.1,8.7,2023,9.5,97.0,62.0,7024280.2023.8.3
781,-71.8236111111111,45.36888888888889,37.0,17.3,LENNOXVILLE,2023-08-04,20.9,13.8,2023,5.3,99.0,79.0,7024280.2023.8.4
782,-71.8236111111111,45.36888888888889,34.0,18.1,LENNOXVILLE,2023-08-05,23.2,13.0,2023,0.0,100.0,49.0,7024280.2023.8.5
783,-71.8236111111111,45.36888888888889,39.0,18.1,LENNOXVILLE,2023-08-06,24.4,11.9,2023,0.0,97.0,34.0,7024280.2023.8.6
784,-71.8236111111111,45.36888888888889,41.0,17.7,LENNOXVILLE,2023-08-07,24.0,11.4,2023,9.3,96.0,56.0,7024280.2023.8.7
785,-71.8236111111111,45.36888888888889,0.0,19.8,LENNOXVILLE,2023-08-08,23.7,15.9,2023,29.9,98.0,77.0,7024280.2023.8.8
786,-71.8236111111111,45.36888888888889,34.0,19.1,LENNOXVILLE,2023-08-09,24.0,14.3,2023,1.2,98.0,57.0,7024280.2023.8.9
787,-71.8236111111111,45.36888888888889,73.0,20.8,LENNOXVILLE,2023-08-10,27.5,14.0,2023,20.9,98.0,53.0,7024280.2023.8.10
788,-71.8236111111111,45.36888888888889,45.0,17.9,LENNOXVILLE,2023-08-11,21.0,14.9,2023,2.1,94.0,64.0,7024280.2023.8.11
789,-71.8236111111111,45.36888888888889,0.0,18.5,LENNOXVILLE,2023-08-12,24.1,12.9,2023,0.7,96.0,55.0,7024280.2023.8.12
790,-71.8236111111111,45.36888888888889,37.0,20.4,LENNOXVILLE,2023-08-13,25.8,15.0,2023,0.0,98.0,55.0,7024280.2023.8.13
791,-71.8236111111111,45.36888888888889,0.0,19.3,LENNOXVILLE,2023-08-14,22.1,16.5,2023,0.0,93.0,67.0,7024280.2023.8.14
792,-71.8236111111111,45.36888888888889,0.0,20.1,LENNOXVILLE,2023-08-15,26.0,14.2,2023,0.0,98.0,47.0,7024280.2023.8.15
793,-71.8236111111111,45.36888888888889,0.0,19.0,LENNOXVILLE,2023-08-16,23.0,14.9,2023,12.9,97.0,76.0,7024280.2023.8.16
794,-71.8236111111111,45.36888888888889,33.0,21.3,LENNOXVILLE,2023-08-17,25.6,16.9,2023,0.0,97.0,66.0,7024280.2023.8.17
795,-71.8236111111111,45.36888888888889,36.0,19.0,LENNOXVILLE,2023-08-18,24.2,13.8,2023,1.9,93.0,66.0,7024280.2023.8.18
796,-71.8236111111111,45.36888888888889,35.0,15.7,LENNOXVILLE,2023-08-19,17.8,13.6,2023,8.5,98.0,74.0,7024280.2023.8.19
797,-71.8236111111111,45.36888888888889,34.0,19.8,LENNOXVILLE,2023-08-20,25.1,14.5,2023,2.5,98.0,57.0,7024280.2023.8.20
798,-71.8236111111111,45.36888888888889,32.0,16.2,LENNOXVILLE,2023-08-21,20.3,12.0,2023,0.0,93.0,57.0,7024280.2023.8.21
799,-71.8236111111111,45.36888888888889,35.0,14.8,LENNOXVILLE,2023-08-22,20.7,8.9,2023,0.0,98.0,43.0,7024280.2023.8.22
800,-71.8236111111111,45.36888888888889,0.0,15.5,LENNOXVILLE,2023-08-23,24.5,6.6,2023,0.0,97.0,43.0,7024280.2023.8.23
801,-71.8236111111111,45.36888888888889,0.0,17.7,LENNOXVILLE,2023-08-24,25.6,9.9,2023,0.9,96.0,44.0,7024280.2023.8.24
802,-71.8236111111111,45.36888888888889,0.0,16.2,LENNOXVILLE,2023-08-25,19.8,12.7,2023,3.2,98.0,77.0,7024280.2023.8.25
803,-71.8236111111111,45.36888888888889,0.0,19.4,LENNOXVILLE,2023-08-26,22.7,16.0,2023,5.4,99.0,70.0,7024280.2023.8.26
804,-71.8236111111111,45.36888888888889,45.0,17.3,LENNOXVILLE,2023-08-27,23.4,11.1,2023,5.6,99.0,60.0,7024280.2023.8.27
805,-71.8236111111111,45.36888888888889,0.0,16.8,LENNOXVILLE,2023-08-28,25.0,8.6,2023,0.0,99.0,46.0,7024280.2023.8.28
806,-71.8236111111111,45.36888888888889,0.0,20.7,LENNOXVILLE,2023-08-29,26.1,15.4,2023,2.3,97.0,59.0,7024280.2023.8.29
807,-71.8236111111111,45.36888888888889,54.0,17.7,LENNOXVILLE,2023-08-30,23.2,12.1,2023,12.9,98.0,80.0,7024280.2023.8.30
808,-71.8236111111111,45.36888888888889,34.0,12.9,LENNOXVILLE,2023-08-31,18.4,7.4,2023,0.0,98.0,44.0,7024280.2023.8.31
809,-71.8236111111111,45.36888888888889,0.0,14.5,LENNOXVILLE,2023-09-01,22.9,6.1,2023,0.0,98.0,43.0,7024280.2023.9.1
810,-71.8236111111111,45.36888888888889,36.0,16.3,LENNOXVILLE,2023-09-02,24.2,8.5,2023,0.0,98.0,55.0,7024280.2023.9.2
811,-71.8236111111111,45.36888888888889,0.0,20.6,LENNOXVILLE,2023-09-03,25.1,16.1,2023,0.0,98.0,67.0,7024280.2023.9.3
812,-71.8236111111111,45.36888888888889,0.0,22.0,LENNOXVILLE,2023-09-04,30.3,13.8,2023,0.0,99.0,55.0,7024280.2023.9.4
813,-71.8236111111111,45.36888888888889,0.0,23.6,LENNOXVILLE,2023-09-05,30.8,16.3,2023,0.0,99.0,54.0,7024280.2023.9.5
814,-71.8236111111111,45.36888888888889,0.0,24.4,LENNOXVILLE,2023-09-06,31.2,17.6,2023,0.0,99.0,53.0,7024280.2023.9.6
815,-71.8236111111111,45.36888888888889,0.0,24.7,LENNOXVILLE,2023-09-07,31.4,17.9,2023,49.6,99.0,54.0,7024280.2023.9.7
816,-71.8236111111111,45.36888888888889,0.0,0.0,LENNOXVILLE,2023-09-08,0.0,0.0,2023,0.0,0.0,0.0,7024280.2023.9.8
817,-71.8236111111111,45.36888888888889,0.0,17.5,LENNOXVILLE,2023-09-09,21.0,14.0,2023,0.0,97.0,63.0,7024280.2023.9.9
818,-71.8236111111111,45.36888888888889,0.0,15.7,LENNOXVILLE,2023-09-10,17.8,13.6,2023,12.3,99.0,95.0,7024280.2023.9.10
819,-71.8236111111111,45.36888888888889,0.0,17.2,LENNOXVILLE,2023-09-11,19.2,15.3,2023,0.4,99.0,89.0,7024280.2023.9.11
820,-71.8236111111111,45.36888888888889,0.0,19.6,LENNOXVILLE,2023-09-12,24.1,15.2,2023,0.3,99.0,69.0,7024280.2023.9.12
821,-71.8236111111111,45.36888888888889,0.0,17.3,LENNOXVILLE,2023-09-13,20.7,13.9,2023,16.7,99.0,85.0,7024280.2023.9.13
822,-71.8236111111111,45.36888888888889,0.0,0.0,LENNOXVILLE,2023-09-14,0.0,0.0,2023,0.0,0.0,0.0,7024280.2023.9.14
823,-71.8236111111111,45.36888888888889,0.0,0.0,LENNOXVILLE,2023-09-18,0.0,0.0,2023,0.0,0.0,0.0,7024280.2023.9.18
824,-71.8236111111111,45.36888888888889,31.0,13.8,LENNOXVILLE,2023-09-19,14.6,12.9,2023,21.8,98.0,90.0,7024280.2023.9.19
825,-71.8236111111111,45.36888888888889,0.0,13.6,LENNOXVILLE,2023-09-20,17.5,9.8,2023,0.0,95.0,64.0,7024280.2023.9.20
826,-71.8236111111111,45.36888888888889,0.0,13.3,LENNOXVILLE,2023-09-21,19.7,6.9,2023,0.0,99.0,50.0,7024280.2023.9.21
827,-71.8236111111111,45.36888888888889,0.0,13.2,LENNOXVILLE,2023-09-22,21.6,4.9,2023,0.0,98.0,41.0,7024280.2023.9.22
828,-71.8236111111111,45.36888888888889,0.0,14.6,LENNOXVILLE,2023-09-23,21.7,7.4,2023,0.0,98.0,50.0,7024280.2023.9.23
829,-71.8236111111111,45.36888888888889,0.0,16.5,LENNOXVILLE,2023-09-24,23.3,9.8,2023,0.0,98.0,45.0,7024280.2023.9.24
830,-71.8236111111111,45.36888888888889,36.0,13.4,LENNOXVILLE,2023-09-25,20.2,6.5,2023,0.0,94.0,43.0,7024280.2023.9.25
831,-71.8236111111111,45.36888888888889,0.0,11.3,LENNOXVILLE,2023-09-26,18.6,4.1,2023,0.0,98.0,44.0,7024280.2023.9.26
832,-71.8236111111111,45.36888888888889,0.0,12.1,LENNOXVILLE,2023-09-27,21.7,2.6,2023,0.0,99.0,38.0,7024280.2023.9.27
833,-71.8236111111111,45.36888888888889,0.0,12.5,LENNOXVILLE,2023-09-28,20.5,4.5,2023,0.0,99.0,49.0,7024280.2023.9.28
834,-71.8236111111111,45.36888888888889,0.0,11.9,LENNOXVILLE,2023-09-29,17.9,5.9,2023,0.0,98.0,69.0,7024280.2023.9.29
835,-71.8236111111111,45.36888888888889,0.0,15.3,LENNOXVILLE,2023-09-30,22.5,8.2,2023,0.0,99.0,47.0,7024280.2023.9.30
836,-71.8236111111111,45.36888888888889,0.0,14.9,LENNOXVILLE,2023-10-01,23.2,6.5,2023,0.0,98.0,59.0,7024280.2023.10.1
837,-71.8236111111111,45.36888888888889,0.0,14.5,LENNOXVILLE,2023-10-02,22.5,6.4,2023,0.0,99.0,35.0,7024280.2023.10.2
838,-71.8236111111111,45.36888888888889,0.0,18.0,LENNOXVILLE,2023-10-03,26.3,9.8,2023,0.0,98.0,55.0,7024280.2023.10.3
839,-71.8236111111111,45.36888888888889,0.0,20.1,LENNOXVILLE,2023-10-04,28.8,11.4,2023,0.0,98.0,42.0,7024280.2023.10.4
840,-71.8236111111111,45.36888888888889,36.0,20.3,LENNOXVILLE,2023-10-05,28.1,12.5,2023,0.0,99.0,34.0,7024280.2023.10.5
841,-71.8236111111111,45.36888888888889,40.0,16.9,LENNOXVILLE,2023-10-06,23.0,10.8,2023,0.0,87.0,58.0,7024280.2023.10.6
842,-71.8236111111111,45.36888888888889,54.0,16.3,LENNOXVILLE,2023-10-07,23.0,9.5,2023,9.7,96.0,63.0,7024280.2023.10.7
843,-71.8236111111111,45.36888888888889,42.0,11.3,LENNOXVILLE,2023-10-08,14.0,8.6,2023,6.2,97.0,69.0,7024280.2023.10.8
844,-71.8236111111111,45.36888888888889,31.0,11.1,LENNOXVILLE,2023-10-09,15.1,7.1,2023,0.0,88.0,39.0,7024280.2023.10.9
845,-71.8236111111111,45.36888888888889,35.0,10.2,LENNOXVILLE,2023-10-10,14.3,6.2,2023,0.0,91.0,47.0,7024280.2023.10.10
846,-71.8236111111111,45.36888888888889,0.0,8.7,LENNOXVILLE,2023-10-11,11.8,5.6,2023,0.0,98.0,72.0,7024280.2023.10.11
847,-71.8236111111111,45.36888888888889,42.0,7.6,LENNOXVILLE,2023-10-12,12.7,2.6,2023,0.6,98.0,66.0,7024280.2023.10.12
848,-71.8236111111111,45.36888888888889,37.0,9.1,LENNOXVILLE,2023-10-13,13.9,4.3,2023,0.4,97.0,64.0,7024280.2023.10.13
849,-71.8236111111111,45.36888888888889,0.0,7.8,LENNOXVILLE,2023-10-14,11.5,4.1,2023,1.0,98.0,74.0,7024280.2023.10.14
850,-71.8236111111111,45.36888888888889,0.0,6.8,LENNOXVILLE,2023-10-15,10.0,3.6,2023,0.6,98.0,74.0,7024280.2023.10.15
851,-71.8236111111111,45.36888888888889,35.0,10.2,LENNOXVILLE,2023-10-16,12.1,8.3,2023,3.5,95.0,72.0,7024280.2023.10.16
852,-71.8236111111111,45.36888888888889,0.0,9.1,LENNOXVILLE,2023-10-17,12.5,5.6,2023,1.3,99.0,71.0,7024280.2023.10.17
853,-71.8236111111111,45.36888888888889,0.0,9.7,LENNOXVILLE,2023-10-18,13.2,6.1,2023,0.0,98.0,62.0,7024280.2023.10.18
854,-71.8236111111111,45.36888888888889,0.0,11.5,LENNOXVILLE,2023-10-19,15.8,7.2,2023,0.0,94.0,48.0,7024280.2023.10.19
855,-71.8236111111111,45.36888888888889,55.0,11.8,LENNOXVILLE,2023-10-20,16.3,7.2,2023,2.0,98.0,60.0,7024280.2023.10.20
856,-71.8236111111111,45.36888888888889,33.0,12.4,LENNOXVILLE,2023-10-21,14.2,10.6,2023,22.4,98.0,94.0,7024280.2023.10.21
857,-71.8236111111111,45.36888888888889,0.0,8.0,LENNOXVILLE,2023-10-22,10.6,5.3,2023,19.7,99.0,90.0,7024280.2023.10.22
858,-71.8236111111111,45.36888888888889,0.0,5.2,LENNOXVILLE,2023-10-23,10.0,0.4,2023,1.1,99.0,61.0,7024280.2023.10.23
859,-71.8236111111111,45.36888888888889,0.0,5.2,LENNOXVILLE,2023-10-24,11.1,-0.7,2023,1.1,98.0,68.0,7024280.2023.10.24
860,-71.8236111111111,45.36888888888889,0.0,12.3,LENNOXVILLE,2023-10-25,17.5,7.1,2023,0.0,98.0,72.0,7024280.2023.10.25
861,-71.8236111111111,45.36888888888889,0.0,15.2,LENNOXVILLE,2023-10-26,17.1,13.2,2023,2.7,98.0,76.0,7024280.2023.10.26
862,-71.8236111111111,45.36888888888889,36.0,15.5,LENNOXVILLE,2023-10-27,19.2,11.7,2023,0.3,99.0,76.0,7024280.2023.10.27
863,-71.8236111111111,45.36888888888889,51.0,12.2,LENNOXVILLE,2023-10-28,21.4,3.1,2023,0.2,87.0,58.0,7024280.2023.10.28
864,-71.8236111111111,45.36888888888889,0.0,3.2,LENNOXVILLE,2023-10-29,4.5,1.8,2023,0.0,87.0,69.0,7024280.2023.10.29
865,-71.8236111111111,45.36888888888889,31.0,1.7,LENNOXVILLE,2023-10-30,3.3,0.2,2023,15.2,98.0,83.0,7024280.2023.10.30
866,-71.8236111111111,45.36888888888889,0.0,-0.1,LENNOXVILLE,2023-10-31,3.1,-3.3,2023,0.0,94.0,61.0,7024280.2023.10.31
867,-71.8236111111111,45.36888888888889,0.0,-1.3,LENNOXVILLE,2023-11-01,2.7,-5.4,2023,0.0,96.0,54.0,7024280.2023.11.1
868,-71.8236111111111,45.36888888888889,31.0,1.6,LENNOXVILLE,2023-11-02,6.3,-3.0,2023,0.0,86.0,43.0,7024280.2023.11.2
869,-71.8236111111111,45.36888888888889,49.0,6.7,LENNOXVILLE,2023-11-03,11.8,1.7,2023,0.0,65.0,36.0,7024280.2023.11.3
870,-71.8236111111111,45.36888888888889,48.0,7.3,LENNOXVILLE,2023-11-04,10.7,3.9,2023,0.2,94.0,43.0,7024280.2023.11.4
871,-71.8236111111111,45.36888888888889,0.0,2.6,LENNOXVILLE,2023-11-05,6.3,-1.2,2023,0.0,97.0,49.0,7024280.2023.11.5
872,-71.8236111111111,45.36888888888889,31.0,1.7,LENNOXVILLE,2023-11-06,7.0,-3.6,2023,2.1,89.0,49.0,7024280.2023.11.6
873,-71.8236111111111,45.36888888888889,137.0,4.9,LENNOXVILLE,2023-11-07,10.2,-0.4,2023,8.8,96.0,73.0,7024280.2023.11.7
874,-71.8236111111111,45.36888888888889,42.0,-0.5,LENNOXVILLE,2023-11-08,2.1,-3.1,2023,0.0,76.0,55.0,7024280.2023.11.8
